thermal,solar,wind,hydro,battery_discharge,battery_charge
107.03847217812647,0,34.222083471470725,0,0,0
109.22980627752393,0,34.222083471470725,0,0,0
114.81427947620104,0,34.222083471470725,0,0,0
117.1125215702997,0,34.222083471470725,0,0,0
111.75621774367404,0,34.222083471470725,0,0,0
119.32364344719521,0,34.222083471470725,0,0,0
121.16000575848663,0,34.222083471470725,0,0,0
129.45655794596286,0,34.222083471470725,0,0,0
136.8513499742923,0,34.222083471470725,0,0,0
131.6502738398696,0,34.222083471470725,0,0,0
124.45349394137516,0,34.222083471470725,0,0,0
119.44261083840074,0,34.222083471470725,0,0,0
114.66827231317022,0,34.222083471470725,0,0,0
116.42484633345516,0,34.222083471470725,0,0,0
122.63073615207377,0,34.222083471470725,0,0,0
129.10175235862135,0,34.222083471470725,0,0,0
136.49686890301433,0,34.222083471470725,0,0,0
135.6459929139042,0,34.222083471470725,0,0,0
140.8853001770508,0,34.222083471470725,0,0,0
137.95497831995834,0,34.222083471470725,0,0,0
117.9696432133721,0,34.222083471470725,0,0,0
110.31073307951495,0,34.222083471470725,0,0,0
104.99612790671877,0,34.222083471470725,0,0,0
99.74447298039645,0,34.222083471470725,0,0,0
