thermal,solar,wind,hydro,battery_discharge,battery_charge
0.0,1.1970810153974947e-08,1.3098445282918327,1.6804133119375904e-09,0.03941093471813111,0
0.0,1.20173995691715e-08,1.3707120250211557,1.1209489478785735e-09,0.03899747700253174,0
0.0,1.2017390852475579e-08,1.4215268911176329,1.120950836563461e-09,0.038544611605658516,0
0.0,1.2017381421701304e-08,1.4817121005375713,1.1209510408318166e-09,0.038602318609808436,0
0.0,1.2017396345487552e-08,1.3880191796363908,1.1209516314534516e-09,0.03848545736435078,0
0.0,1.2017389013651992e-08,1.4324746137823345,1.1209514936248003e-09,0.03865721023704809,0
0.0,1.2017381064074717e-08,1.4840163833164572,1.1209513000691806e-09,0.03871705372745516,0
0.0,1.2017374386705713e-08,1.5303534077271157,1.1209511250820463e-09,0.0386474135739176,0
0.0,1.201737366564819e-08,1.5355168889603985,1.1209511118072117e-09,0.038947106339106224,0
0.0,1.2017368834074894e-08,1.570996384820063,1.120950974938045e-09,0.040198721410081,0
0.0,1.2017378728501012e-08,1.5000161503028675,1.120951255361649e-09,0.04047623599973969,0
0.0,1.201739029417256e-08,1.4244068645851722,1.1209515820986943e-09,0.0408035798037223,0
0.0,1.2017386743168546e-08,1.44671458555869,1.120951477472535e-09,0.042199738879804015,0
0.0,1.2017389458517952e-08,1.4296401491385624,1.1209515509679122e-09,0.0426287709745712,0
0.0,1.2017397657421896e-08,1.3802847680069756,1.1209517795731914e-09,0.0451431584245129,0
0.0,1.2017372001039004e-08,1.5476199918010893,1.1209510353869595e-09,0.04595698815491954,0
0.0,1.2017368311817418e-08,1.575101054712545,1.1209508956014806e-09,0.047943468787607364,0
0.0,1.2017360482115553e-08,1.6366010679417942,1.120950585374812e-09,0.050604237881497816,0
0.0,1.2017357524366766e-08,1.6612471995093636,1.1209503044718263e-09,0.05456787600572274,0
0.0,1.201737057672444e-08,1.5585412879565173,1.120950251208876e-09,0.058294486801591563,0
0.0,1.201738885063851e-08,1.4342778695228202,1.1209499122344714e-09,0.06662018265711686,0
0.0,1.2017399980233164e-08,1.368586912360002,1.1209486202788676e-09,0.07710876564210598,0
0.0,1.2017418569596054e-08,1.2712560978221776,1.1209459210559033e-09,0.10173831066018403,0
0.0,1.1970827568315247e-08,1.2248338618840038,1.680412699798637e-09,0.18946226686265638,0
