thermal,solar,wind,hydro,battery_discharge,battery_charge
136.76359678835888,0,0,0,0,0
147.04938783609353,0,0,0,0,0
147.69954518571285,0,0,0,0,0
151.07751173810863,0,0,0,0,0
149.1587737745741,0,0,0,0,0
149.81777251773838,0,0,0,0,0
152.82813578009234,0,0,0,0,0
165.06121040541737,0,0,0,0,0
172.04211612588622,0,0,0,0,0
169.56798150070745,0,0,0,0,0
159.64155650216605,0,0,0,0,0
151.02707398086537,0,0,0,0,0
149.46098287767725,0,0,0,0,0
151.24449407913377,0,0,0,0,0
152.16463306168683,0,0,0,0,0
157.85936464679108,0,0,0,0,0
163.79162125993113,0,0,0,0,0
180.3538180393516,0,0,0,0,0
172.43940299587655,0,0,0,0,0
164.76018030621685,0,0,0,0,0
157.49343402406475,0,0,0,0,0
143.48733311827004,0,0,0,0,0
135.98066935985312,0,0,0,0,0
132.12573965613151,0,0,0,0,0
