thermal,solar,wind,hydro,battery_discharge,battery_charge
0.0,34.802666844216375,170.831391400565,208.80171051475133,0.11029122874116803,0
0.0,34.38123014392975,170.12125805660554,209.23887790965307,0.10987432355274103,0
0.0,34.09519333995611,169.00672363627663,209.23968228137505,0.07856152438917201,0
0.0,33.650499976182545,170.26892275218978,209.38148333533704,0.07842789290587358,0
0.0,32.81509581119641,170.67117124708318,209.156426338286,0.078467934285793,0
0.0,35.43630630136984,169.96262789710957,209.13683123580515,0.1106974375237714,0
0.0,35.28631672430444,170.17145811012037,209.17997169900312,0.0790809178100029,0
0.0,35.92217810032633,170.34020855048854,209.40735721927555,0.0796733774080818,0
0.0,33.151177916557245,169.23876752476662,209.52244987098524,0.08046215585048329,0
0.0,33.51178417230941,170.03284509419288,209.3162003122943,0.08147850722207885,0
0.0,33.201575145624545,169.7728828758676,209.35221878089675,0.08275234578459098,0
0.0,34.44225943148009,170.01809122973577,209.26560318378634,0.08430824554954831,0
0.0,33.83340292308588,170.88526056995335,209.4639974717519,0.08620282283853176,0
0.0,33.85649456547239,169.62401993657494,209.4466880057307,0.1283887817455875,0
0.0,33.99593905702504,169.1640204897859,209.2017983115263,0.09131710418145875,0
0.0,36.17995292798796,170.53052443678317,209.21290703088752,0.09476661620218879,0
0.0,33.337330507159464,169.7764482570149,209.52062998253234,0.09905707966852274,0
20.00000000004907,33.44554376058731,169.95635781382182,209.2500095468191,0.1045102444591776,0
42.12908066857062,32.985667001985966,170.48833271310346,209.37096714930158,0.11163525096974064,0
20.00000000004907,34.532628466230825,170.37035157273607,209.43431387734537,0.12135096134805191,0
0.0,35.834349411496916,169.85084393611993,209.29151961087865,0.1355117350627031,0
0.0,34.7796978865464,170.18809130012346,209.32944272130447,0.2268061474885974,0
0.0,34.30883695990062,169.93684272137216,209.236562002514,0.2873773991847886,0
0.0,34.63840145694343,170.15627171060927,208.94144643453996,0.5413710521835774,0
