thermal,solar,wind,hydro,battery_discharge,battery_charge
95.37252294475692,4.402819290078518,33.92141425908523,0,0,0
102.37039581372304,4.527595392993701,33.92141425908523,0,0,0
113.23184898018556,4.548425293939149,33.92141425908523,0,0,0
110.72474789484224,4.455352164274466,33.92141425908523,0,0,0
110.36697142485738,4.685045659673633,33.92141425908523,0,0,0
113.74474361522735,4.55640315360555,33.92141425908523,0,0,0
118.56004628535453,4.380417327821521,33.92141425908523,0,0,0
122.1896101856812,4.509708718778347,33.92141425908523,0,0,0
126.45853906531897,4.320267249122075,33.92141425908523,0,0,0
124.62355772914154,4.370122128097368,33.92141425908523,0,0,0
122.84010079804557,4.381227934029061,33.92141425908523,0,0,0
116.81847209109642,4.584304760821835,33.92141425908523,0,0,0
110.13699526694947,4.518349612615544,33.92141425908523,0,0,0
112.72634193617623,4.328576040015072,33.92141425908523,0,0,0
116.32695241937236,4.685615854688921,33.92141425908523,0,0,0
121.21984627536665,4.327176403294982,33.92141425908523,0,0,0
135.24820690411917,4.588935666390746,33.92141425908523,0,0,0
134.61810273120938,4.30114550407182,33.92141425908523,0,0,0
133.50499735135685,4.612435434458175,33.92141425908523,0,0,0
126.41854634768183,4.3264776305417385,33.92141425908523,0,0,0
113.65283052628237,4.4901332413913515,33.92141425908523,0,0,0
105.72192181960833,4.393054979120405,33.92141425908523,0,0,0
98.1044808764301,4.6563651430259325,33.92141425908523,0,0,0
86.8901318864408,4.702884470777095,33.92141425908523,0,0,0
