thermal,solar,wind,hydro,battery_discharge,battery_charge
106565.95766835808,23.58665697828789,549.9999896847421,195.56511120222143,0.060923506264627614,0
109748.92382950625,22.679846765379516,549.9999902565702,187.88542317369019,0.06046441807973864,0
112520.07556696667,23.258763220023265,549.9999908324751,187.2874191512517,0.06014966812242223,0
113213.02929383324,23.302827216817306,549.9999898094421,193.13719758132473,0.059354828468610926,0
112137.66194446504,23.593248222408445,549.999990832474,194.19617845240802,0.059894176213435533,0
113821.23573905305,21.867275517459564,549.9999896848344,188.5468240013445,0.05995959143412968,0
116106.79512439227,23.21320079731755,549.9999904230217,192.39147007444603,0.09972609043825312,0
118654.29788623775,21.491691683726984,549.9999896847917,190.57740632823894,0.06051256736534602,0
121649.49340492513,23.100859689515012,549.9999902565816,188.61766203728624,0.061018612746776585,0
120777.28141876282,22.699110700394936,549.9999908324103,186.49826107228313,0.06168029169408286,0
117544.91168468691,22.869324820333112,549.9999908323149,195.21613814683485,0.06251426580136446,0
113284.5792360937,22.03622392128214,549.9999896848211,194.44591159430897,0.06351835075657808,0
114081.40940851092,23.551339490173415,549.9999896848665,186.32002698650717,0.06474429716384619,0
116541.83704816489,21.627659749138243,549.9999896848428,190.1655374902719,0.06624442645143648,0
114624.56107488868,22.96014740520887,549.9999896848217,193.64997111269068,0.06806413459059976,0
115991.99083479281,21.375255325864156,549.9999902564717,192.4871590297013,0.07029208923071992,0
119547.34925683764,21.623792398421358,549.999990256485,192.5944097129654,0.07302387645679086,0
123854.79237085853,23.082775042474935,549.9999896847542,191.03687687771043,0.07648730002987528,0
125584.72259393655,21.86781191743996,549.9999896848748,192.09183056546374,0.08091258076319996,0
119901.40929653384,21.98143386243715,549.9999896845751,195.38942884930975,0.08697570355805606,0
117975.93916549305,23.076553615645373,549.999989851331,186.5379704414033,0.2995074760671494,0
110988.35604226115,22.65781101546837,549.9999902565814,192.49681121080513,0.11215660130170158,0
106046.95038272427,23.606089107073323,549.9999902565312,194.1942194223721,0.14544785656598866,0
103307.20069433386,21.99116653752885,549.9999896847175,191.84102139679743,0.2788692135930845,0
