thermal,solar,wind,hydro,battery_discharge,battery_charge
56.609642221246006,0,0,0,0,0
62.835108260891886,0,0,0,0,0
62.711665786971345,0,0,0,0,0
63.159530377566,0,0,0,0,0
64.18997453441787,0,0,0,0,0
64.15550290651275,0,0,0,0,0
65.12283830846293,0,0,0,0,0
70.42850740290034,0,0,0,0,0
71.43694847369825,0,0,0,0,0
70.04085381534493,0,0,0,0,0
68.47968137349896,0,0,0,0,0
64.38577680049153,0,0,0,0,0
64.4450297604578,0,0,0,0,0
63.17317695583038,0,0,0,0,0
65.91837467341585,0,0,0,0,0
70.5909772433745,0,0,0,0,0
71.81461463592431,0,0,0,0,0
74.4629955743621,0,0,0,0,0
73.09811358234737,0,0,0,0,0
72.8754561201479,0,0,0,0,0
65.81851688020996,0,0,0,0,0
60.46235361723647,0,0,0,0,0
56.05076683480431,0,0,0,0,0
58.42811264545954,0,0,0,0,0
