thermal,solar,wind,hydro,battery_discharge,battery_charge
56.45501427054734,4.413158275921314,0,0,0,0
56.661110978358494,4.401765808832116,0,0,0,0
58.27289424962326,4.685734050058643,0,0,0,0
59.0442651636734,4.616635495377112,0,0,0,0
58.655132253311834,4.7193598158000665,0,0,0,0
59.79257539391146,4.6706136400209735,0,0,0,0
64.38502934359343,4.694947470396633,0,0,0,0
67.27302594008879,4.3992568317681275,0,0,0,0
68.4541591816766,4.5836956560587385,0,0,0,0
67.61848986067429,4.540067240525127,0,0,0,0
61.34269552858001,4.625093539488675,0,0,0,0
59.96588330796061,4.275432160628005,0,0,0,0
58.52895921571341,4.57056451521813,0,0,0,0
57.60538375033411,4.675662882978173,0,0,0,0
61.02264670494458,4.437887502910752,0,0,0,0
62.74192794220407,4.535376114010753,0,0,0,0
65.62268720325154,4.442205139342667,0,0,0,0
67.96629222977161,4.702094415598073,0,0,0,0
71.27669428751535,4.468420625491979,0,0,0,0
66.66223018368844,4.547566673040347,0,0,0,0
61.28911526675964,4.30774232056526,0,0,0,0
57.922150154968165,4.414282642876551,0,0,0,0
52.48059159912994,4.691519731570443,0,0,0,0
55.9883885751506,4.43672859038458,0,0,0,0
