thermal,solar,wind,hydro,battery_discharge,battery_charge
0.0,41.484557178199324,300.96030881596204,184.20456253693598,0.15363486231623116,0
0.0,38.71509532659553,300.9210762256024,183.99291710062582,0.07995984034645691,0
0.0,38.23812382084609,300.9462099208082,184.3907381202611,0.07950162923814115,0
0.0,38.97345661749359,300.8243544984137,184.2284157708587,0.0792462185592087,0
0.0,40.50841801636479,301.0464331515002,185.1796655559503,0.07917671319974445,0
0.0,39.323001120114945,301.04059343243046,184.912217475834,0.07930213112395978,0
0.0,39.05125950623922,300.83485834159103,184.59243637116623,0.07960813683990602,0
0.0,39.13068190620713,301.10581927816855,185.3478935138549,0.08011601831263908,0
0.0,40.73784315657545,301.0751639016219,184.76392956476428,0.08083341209325431,0
0.0,41.2591663888764,300.87214312933537,185.08698701021672,0.08179264003347214,0
0.0,41.86632123553468,300.97626113519027,184.0083572693497,0.08299905821306598,0
0.0,41.300767490716886,300.8355368465331,183.77341682790922,0.08449965871872393,0
0.0,38.95542592957977,300.8687568969411,184.46340428162313,0.08634718546550835,0
0.0,41.16865205474902,300.82931108459104,184.17519290992283,0.08859857127695046,0
0.0,40.13546506998427,301.0430059070574,184.89827222025238,0.09135332617935532,0
0.0,38.46949792376328,300.9312073927036,184.43175313865686,0.09474553655382023,0
0.0,39.80014564362865,301.16492094250873,184.3603658867495,0.09898824251433216,0
0.0,38.66569291615602,301.1378598109919,184.38018355262625,0.10437075993567646,0
0.0,41.33477695375176,301.0648961493793,183.87275789271885,0.11143094465486342,0
0.0,41.3409083488631,300.87657860524087,184.5419110378217,0.1210760247808187,0
0.0,39.29119372659678,300.8483312926323,185.3614335318196,0.1351470967322027,0
0.0,41.2390111463877,300.87362733644005,184.46952860812618,0.15802815295575764,0
0.0,38.70205394189826,300.991563490034,184.0597006183049,0.3473614800883369,0
0.0,41.015019501546476,301.1179407465506,184.80892099613766,0.6201020747782752,0
