thermal,solar,wind,hydro,battery_discharge,battery_charge
0.0,1.2948321551232815,9.16742798205828e-09,1.6549731962272976e-09,0.026601202069520248,0
0.0,1.3453866128648972,9.216074660024267e-09,1.1042860880048109e-09,0.026023230966320417,0
0.0,1.4086741875211426,9.216068308151924e-09,1.1042875222659726e-09,0.02577607251569298,0
0.0,1.4086926271752185,9.216068253688591e-09,1.1042878914801053e-09,0.025931129704825688,0
0.0,1.3833516008204039,9.216070672834794e-09,1.1042881193707126e-09,0.0259073659482843,0
0.0,1.4248825028133534,9.216066722720283e-09,1.104288021711656e-09,0.02610817231732014,0
0.0,1.4612075781337515,9.216063430100763e-09,1.104287920653503e-09,0.026129954308654568,0
0.0,1.5620384172449064,9.216055192500508e-09,1.1042876104204164e-09,0.026094566720148673,0
0.0,1.6699703225822529,9.216047462297286e-09,1.1042873103481782e-09,0.026362375834833342,0
0.0,1.5566216586018733,9.216055620700912e-09,1.1042876327238101e-09,0.026658615820706687,0
0.0,1.474359636509549,9.216062305086386e-09,1.1042878927262347e-09,0.02744233037192137,0
0.0,1.4094408376940277,9.216068141026338e-09,1.1042881186570717e-09,0.027632260891143498,0
0.0,1.4588660408546918,9.216063663635139e-09,1.1042879394689776e-09,0.02848502561241276,0
0.0,1.4023468764501519,9.21606882463494e-09,1.1042881388674013e-09,0.029354844311248456,0
0.0,1.4464500627431804,9.216064728779427e-09,1.1042879723895107e-09,0.030020139284838918,0
0.0,1.49938300183011,9.216060200450377e-09,1.1042877782618193e-09,0.030647109079345113,0
0.0,1.5547638234412957,9.216055763624412e-09,1.1042875644453226e-09,0.03221839283792333,0
0.0,1.6234330928186058,9.216050659292835e-09,1.1042872711620715e-09,0.03398490142337518,0
0.0,1.6163541780001671,9.216051184716881e-09,1.104287085500573e-09,0.03649969156537435,0
0.0,1.5107147184866474,9.216059330398196e-09,1.1042869620852826e-09,0.03913360886508466,0
0.0,1.4579842649905252,9.216063885935837e-09,1.1042862780551665e-09,0.04402131701681731,0
0.0,1.3391292094681064,9.216075454254626e-09,1.104285043899282e-09,0.05248035101138706,0
0.0,1.2532320663458512,9.216085322982954e-09,1.1042816107114299e-09,0.0670612382323306,0
0.0,1.2430021044710515,9.167433962169801e-09,1.6549737638469795e-09,0.12970276362621175,0
