thermal,solar,wind,hydro,battery_discharge,battery_charge
135.28075732181173,0,0,0,0,0
145.26784280467743,0,0,0,0,0
152.43189141491828,0,0,0,0,0
151.3782600190566,0,0,0,0,0
152.38254076619103,0,0,0,0,0
151.9069148269655,0,0,0,0,0
153.2656792194915,0,0,0,0,0
167.90600099372838,0,0,0,0,0
170.82237406006456,0,0,0,0,0
163.09620050672711,0,0,0,0,0
162.05456774366155,0,0,0,0,0
153.30806553514373,0,0,0,0,0
152.887584859502,0,0,0,0,0
154.83439094667918,0,0,0,0,0
161.08614883753953,0,0,0,0,0
157.11116169679156,0,0,0,0,0
172.2329310075206,0,0,0,0,0
174.03933325410821,0,0,0,0,0
175.77289394766703,0,0,0,0,0
165.36326450317893,0,0,0,0,0
159.2400398766056,0,0,0,0,0
142.8453502086099,0,0,0,0,0
137.99235771837687,0,0,0,0,0
131.0642836604647,0,0,0,0,0
