thermal,solar,wind,hydro,battery_discharge,battery_charge
96.67024921216981,4.340372149734297,35.960312176555284,0,0,0
97.68875486905569,4.465758900124729,35.960312176555284,0,0,0
108.84053131876959,4.275200566782819,35.960312176555284,0,0,0
109.46845639891558,4.386511077024556,35.960312176555284,0,0,0
113.05110970719426,4.620760407651631,35.960312176555284,0,0,0
108.94776688106393,4.629001905045218,35.960312176555284,0,0,0
117.79402683669437,4.554378976956887,35.960312176555284,0,0,0
123.44290052928082,4.527643817403907,35.960312176555284,0,0,0
132.81609421265543,4.555172957244823,35.960312176555284,0,0,0
123.8275804143415,4.562530178556803,35.960312176555284,0,0,0
117.46585885111395,4.382737252282592,35.960312176555284,0,0,0
119.30603425981897,4.571298253462827,35.960312176555284,0,0,0
116.1069416040657,4.291273182481003,35.960312176555284,0,0,0
108.18201753522771,4.474947456263225,35.960312176555284,0,0,0
117.66923323601688,4.680610901961619,35.960312176555284,0,0,0
119.36308644056405,4.539037018064928,35.960312176555284,0,0,0
128.0937044619584,4.301800014203187,35.960312176555284,0,0,0
128.87784200093358,4.41360958176701,35.960312176555284,0,0,0
125.60246770231424,4.5319745025657445,35.960312176555284,0,0,0
127.70076874818375,4.463044746889268,35.960312176555284,0,0,0
114.02614957953406,4.431164261433802,35.960312176555284,0,0,0
101.62225737919167,4.713358707428559,35.960312176555284,0,0,0
97.09066680718283,4.492312869351298,35.960312176555284,0,0,0
91.14472719310132,4.608011273782049,35.960312176555284,0,0,0
